File,mean_particles,File_path,n_samples,time_per_event,code,code_version,algorithm,strategy,radius,power,backend,backend_version
events-pp-2TeV.hepmc3.gz,226.98,data/events-pp-2TeV.hepmc3.gz,16,114.37809000000001,JetReconstruction,unknown,AntiKt,N2Tiled,1.0,-1.0,Julia,1.12.0-rc1
events-pp-5TeV-10GeV.hepmc3.gz,284.15,data/events-pp-5TeV-10GeV.hepmc3.gz,16,148.22463,JetReconstruction,unknown,AntiKt,N2Tiled,1.0,-1.0,Julia,1.12.0-rc1
events-pp-8TeV-20GeV.hepmc3.gz,354.18,data/events-pp-8TeV-20GeV.hepmc3.gz,16,199.41143,JetReconstruction,unknown,AntiKt,N2Tiled,1.0,-1.0,Julia,1.12.0-rc1
events-pp-13TeV-20GeV.hepmc3.gz,431.18,data/events-pp-13TeV-20GeV.hepmc3.gz,16,254.50231,JetReconstruction,unknown,AntiKt,N2Tiled,1.0,-1.0,Julia,1.12.0-rc1
events-pp-20TeV-20GeV.hepmc3.gz,524.59,data/events-pp-20TeV-20GeV.hepmc3.gz,16,322.7309,JetReconstruction,unknown,AntiKt,N2Tiled,1.0,-1.0,Julia,1.12.0-rc1
events-pp-20TeV-50GeV.hepmc3.gz,553.64,data/events-pp-20TeV-50GeV.hepmc3.gz,16,362.555,JetReconstruction,unknown,AntiKt,N2Tiled,1.0,-1.0,Julia,1.12.0-rc1
events-pp-30TeV-50GeV.hepmc3.gz,632.29,data/events-pp-30TeV-50GeV.hepmc3.gz,16,427.38084000000003,JetReconstruction,unknown,AntiKt,N2Tiled,1.0,-1.0,Julia,1.12.0-rc1
events-ee-Z.hepmc3.gz,43.05,data/events-ee-Z.hepmc3.gz,16,21.946550000000002,JetReconstruction,unknown,AntiKt,N2Tiled,1.5,-1.0,Julia,1.12.0-rc1
events-ee-H.hepmc3.gz,64.97,data/events-ee-H.hepmc3.gz,16,36.439099999999996,JetReconstruction,unknown,AntiKt,N2Tiled,1.5,-1.0,Julia,1.12.0-rc1
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,data/events-pp-0.5TeV-5GeV.hepmc3.gz,16,58.18918000000001,JetReconstruction,unknown,AntiKt,N2Tiled,1.5,-1.0,Julia,1.12.0-rc1
events-pp-1TeV-5GeV.hepmc3.gz,160.36,data/events-pp-1TeV-5GeV.hepmc3.gz,16,89.13592,JetReconstruction,unknown,AntiKt,N2Tiled,1.5,-1.0,Julia,1.12.0-rc1
events-pp-2TeV-5Gev.hepmc3.gz,188.21,data/events-pp-2TeV-5Gev.hepmc3.gz,16,110.33058000000001,JetReconstruction,unknown,AntiKt,N2Tiled,1.5,-1.0,Julia,1.12.0-rc1
events-pp-2TeV.hepmc3.gz,226.98,data/events-pp-2TeV.hepmc3.gz,16,140.54746,JetReconstruction,unknown,AntiKt,N2Tiled,1.5,-1.0,Julia,1.12.0-rc1
events-pp-5TeV-10GeV.hepmc3.gz,284.15,data/events-pp-5TeV-10GeV.hepmc3.gz,16,186.3936,JetReconstruction,unknown,AntiKt,N2Tiled,1.5,-1.0,Julia,1.12.0-rc1
events-pp-8TeV-20GeV.hepmc3.gz,354.18,data/events-pp-8TeV-20GeV.hepmc3.gz,16,255.26491000000001,JetReconstruction,unknown,AntiKt,N2Tiled,1.5,-1.0,Julia,1.12.0-rc1
events-pp-13TeV-20GeV.hepmc3.gz,431.18,data/events-pp-13TeV-20GeV.hepmc3.gz,16,333.9836,JetReconstruction,unknown,AntiKt,N2Tiled,1.5,-1.0,Julia,1.12.0-rc1
events-pp-20TeV-20GeV.hepmc3.gz,524.59,data/events-pp-20TeV-20GeV.hepmc3.gz,16,435.46436,JetReconstruction,unknown,AntiKt,N2Tiled,1.5,-1.0,Julia,1.12.0-rc1
events-pp-20TeV-50GeV.hepmc3.gz,553.64,data/events-pp-20TeV-50GeV.hepmc3.gz,16,504.00155,JetReconstruction,unknown,AntiKt,N2Tiled,1.5,-1.0,Julia,1.12.0-rc1
events-pp-30TeV-50GeV.hepmc3.gz,632.29,data/events-pp-30TeV-50GeV.hepmc3.gz,16,598.42975,JetReconstruction,unknown,AntiKt,N2Tiled,1.5,-1.0,Julia,1.12.0-rc1
events-ee-Z.hepmc3.gz,43.05,data/events-ee-Z.hepmc3.gz,16,22.68694,JetReconstruction,unknown,AntiKt,N2Tiled,2.0,-1.0,Julia,1.12.0-rc1
events-ee-H.hepmc3.gz,64.97,data/events-ee-H.hepmc3.gz,16,39.26758,JetReconstruction,unknown,AntiKt,N2Tiled,2.0,-1.0,Julia,1.12.0-rc1
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,data/events-pp-0.5TeV-5GeV.hepmc3.gz,16,64.61418,JetReconstruction,unknown,AntiKt,N2Tiled,2.0,-1.0,Julia,1.12.0-rc1
events-pp-1TeV-5GeV.hepmc3.gz,160.36,data/events-pp-1TeV-5GeV.hepmc3.gz,16,102.62391,JetReconstruction,unknown,AntiKt,N2Tiled,2.0,-1.0,Julia,1.12.0-rc1
events-pp-2TeV-5Gev.hepmc3.gz,188.21,data/events-pp-2TeV-5Gev.hepmc3.gz,16,131.08722,JetReconstruction,unknown,AntiKt,N2Tiled,2.0,-1.0,Julia,1.12.0-rc1
events-pp-2TeV.hepmc3.gz,226.98,data/events-pp-2TeV.hepmc3.gz,16,168.22332000000003,JetReconstruction,unknown,AntiKt,N2Tiled,2.0,-1.0,Julia,1.12.0-rc1
events-pp-5TeV-10GeV.hepmc3.gz,284.15,data/events-pp-5TeV-10GeV.hepmc3.gz,16,225.10096000000001,JetReconstruction,unknown,AntiKt,N2Tiled,2.0,-1.0,Julia,1.12.0-rc1
events-pp-8TeV-20GeV.hepmc3.gz,354.18,data/events-pp-8TeV-20GeV.hepmc3.gz,16,323.99069,JetReconstruction,unknown,AntiKt,N2Tiled,2.0,-1.0,Julia,1.12.0-rc1
events-pp-13TeV-20GeV.hepmc3.gz,431.18,data/events-pp-13TeV-20GeV.hepmc3.gz,16,429.75245,JetReconstruction,unknown,AntiKt,N2Tiled,2.0,-1.0,Julia,1.12.0-rc1
events-pp-20TeV-20GeV.hepmc3.gz,524.59,data/events-pp-20TeV-20GeV.hepmc3.gz,16,574.2568200000001,JetReconstruction,unknown,AntiKt,N2Tiled,2.0,-1.0,Julia,1.12.0-rc1
events-pp-20TeV-50GeV.hepmc3.gz,553.64,data/events-pp-20TeV-50GeV.hepmc3.gz,16,680.96333,JetReconstruction,unknown,AntiKt,N2Tiled,2.0,-1.0,Julia,1.12.0-rc1
events-pp-30TeV-50GeV.hepmc3.gz,632.29,data/events-pp-30TeV-50GeV.hepmc3.gz,16,817.28833,JetReconstruction,unknown,AntiKt,N2Tiled,2.0,-1.0,Julia,1.12.0-rc1
events-ee-Z.hepmc3.gz,43.05,data/events-ee-Z.hepmc3.gz,16,22.56621,JetReconstruction,unknown,AntiKt,N2Tiled,3.0,-1.0,Julia,1.12.0-rc1
events-ee-H.hepmc3.gz,64.97,data/events-ee-H.hepmc3.gz,16,39.09205,JetReconstruction,unknown,AntiKt,N2Tiled,3.0,-1.0,Julia,1.12.0-rc1
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,data/events-pp-0.5TeV-5GeV.hepmc3.gz,16,69.87069000000001,JetReconstruction,unknown,AntiKt,N2Tiled,3.0,-1.0,Julia,1.12.0-rc1
events-pp-1TeV-5GeV.hepmc3.gz,160.36,data/events-pp-1TeV-5GeV.hepmc3.gz,16,113.48018,JetReconstruction,unknown,AntiKt,N2Tiled,3.0,-1.0,Julia,1.12.0-rc1
events-pp-2TeV-5Gev.hepmc3.gz,188.21,data/events-pp-2TeV-5Gev.hepmc3.gz,16,146.45211,JetReconstruction,unknown,AntiKt,N2Tiled,3.0,-1.0,Julia,1.12.0-rc1
events-pp-2TeV.hepmc3.gz,226.98,data/events-pp-2TeV.hepmc3.gz,16,188.59546000000003,JetReconstruction,unknown,AntiKt,N2Tiled,3.0,-1.0,Julia,1.12.0-rc1
events-pp-5TeV-10GeV.hepmc3.gz,284.15,data/events-pp-5TeV-10GeV.hepmc3.gz,16,267.55571,JetReconstruction,unknown,AntiKt,N2Tiled,3.0,-1.0,Julia,1.12.0-rc1
events-pp-8TeV-20GeV.hepmc3.gz,354.18,data/events-pp-8TeV-20GeV.hepmc3.gz,16,393.53031000000004,JetReconstruction,unknown,AntiKt,N2Tiled,3.0,-1.0,Julia,1.12.0-rc1
events-pp-13TeV-20GeV.hepmc3.gz,431.18,data/events-pp-13TeV-20GeV.hepmc3.gz,16,529.61087,JetReconstruction,unknown,AntiKt,N2Tiled,3.0,-1.0,Julia,1.12.0-rc1
events-pp-20TeV-20GeV.hepmc3.gz,524.59,data/events-pp-20TeV-20GeV.hepmc3.gz,16,727.82348,JetReconstruction,unknown,AntiKt,N2Tiled,3.0,-1.0,Julia,1.12.0-rc1
events-pp-20TeV-50GeV.hepmc3.gz,553.64,data/events-pp-20TeV-50GeV.hepmc3.gz,16,849.79611,JetReconstruction,unknown,AntiKt,N2Tiled,3.0,-1.0,Julia,1.12.0-rc1
events-pp-30TeV-50GeV.hepmc3.gz,632.29,data/events-pp-30TeV-50GeV.hepmc3.gz,16,1028.70469,JetReconstruction,unknown,AntiKt,N2Tiled,3.0,-1.0,Julia,1.12.0-rc1
events-ee-Z.hepmc3.gz,43.05,data/events-ee-Z.hepmc3.gz,16,10.7116,JetReconstruction,unknown,CA,N2Plain,0.2,0.0,Julia,1.12.0-rc1
events-ee-H.hepmc3.gz,64.97,data/events-ee-H.hepmc3.gz,16,21.75391,JetReconstruction,unknown,CA,N2Plain,0.2,0.0,Julia,1.12.0-rc1
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,data/events-pp-0.5TeV-5GeV.hepmc3.gz,16,26.43866,JetReconstruction,unknown,CA,N2Plain,0.2,0.0,Julia,1.12.0-rc1
events-pp-1TeV-5GeV.hepmc3.gz,160.36,data/events-pp-1TeV-5GeV.hepmc3.gz,16,49.95617,JetReconstruction,unknown,CA,N2Plain,0.2,0.0,Julia,1.12.0-rc1
events-pp-2TeV-5Gev.hepmc3.gz,188.21,data/events-pp-2TeV-5Gev.hepmc3.gz,16,72.11284,JetReconstruction,unknown,CA,N2Plain,0.2,0.0,Julia,1.12.0-rc1
events-pp-2TeV.hepmc3.gz,226.98,data/events-pp-2TeV.hepmc3.gz,16,105.97957000000001,JetReconstruction,unknown,CA,N2Plain,0.2,0.0,Julia,1.12.0-rc1
events-pp-5TeV-10GeV.hepmc3.gz,284.15,data/events-pp-5TeV-10GeV.hepmc3.gz,16,161.3768,JetReconstruction,unknown,CA,N2Plain,0.2,0.0,Julia,1.12.0-rc1
events-pp-8TeV-20GeV.hepmc3.gz,354.18,data/events-pp-8TeV-20GeV.hepmc3.gz,16,265.83312,JetReconstruction,unknown,CA,N2Plain,0.2,0.0,Julia,1.12.0-rc1
events-pp-13TeV-20GeV.hepmc3.gz,431.18,data/events-pp-13TeV-20GeV.hepmc3.gz,16,390.70877,JetReconstruction,unknown,CA,N2Plain,0.2,0.0,Julia,1.12.0-rc1
events-pp-20TeV-20GeV.hepmc3.gz,524.59,data/events-pp-20TeV-20GeV.hepmc3.gz,16,571.44682,JetReconstruction,unknown,CA,N2Plain,0.2,0.0,Julia,1.12.0-rc1
events-pp-20TeV-50GeV.hepmc3.gz,553.64,data/events-pp-20TeV-50GeV.hepmc3.gz,16,683.08425,JetReconstruction,unknown,CA,N2Plain,0.2,0.0,Julia,1.12.0-rc1
events-pp-30TeV-50GeV.hepmc3.gz,632.29,data/events-pp-30TeV-50GeV.hepmc3.gz,16,872.78784,JetReconstruction,unknown,CA,N2Plain,0.2,0.0,Julia,1.12.0-rc1
events-ee-Z.hepmc3.gz,43.05,data/events-ee-Z.hepmc3.gz,16,12.748600000000001,JetReconstruction,unknown,CA,N2Plain,0.4,0.0,Julia,1.12.0-rc1
events-ee-H.hepmc3.gz,64.97,data/events-ee-H.hepmc3.gz,16,31.17311,JetReconstruction,unknown,CA,N2Plain,0.4,0.0,Julia,1.12.0-rc1
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,data/events-pp-0.5TeV-5GeV.hepmc3.gz,16,38.5006,JetReconstruction,unknown,CA,N2Plain,0.4,0.0,Julia,1.12.0-rc1
events-pp-1TeV-5GeV.hepmc3.gz,160.36,data/events-pp-1TeV-5GeV.hepmc3.gz,16,72.55919,JetReconstruction,unknown,CA,N2Plain,0.4,0.0,Julia,1.12.0-rc1
events-pp-2TeV-5Gev.hepmc3.gz,188.21,data/events-pp-2TeV-5Gev.hepmc3.gz,16,104.36258,JetReconstruction,unknown,CA,N2Plain,0.4,0.0,Julia,1.12.0-rc1
events-pp-2TeV.hepmc3.gz,226.98,data/events-pp-2TeV.hepmc3.gz,16,145.49078,JetReconstruction,unknown,CA,N2Plain,0.4,0.0,Julia,1.12.0-rc1
events-pp-5TeV-10GeV.hepmc3.gz,284.15,data/events-pp-5TeV-10GeV.hepmc3.gz,16,227.35074,JetReconstruction,unknown,CA,N2Plain,0.4,0.0,Julia,1.12.0-rc1
events-pp-8TeV-20GeV.hepmc3.gz,354.18,data/events-pp-8TeV-20GeV.hepmc3.gz,16,359.95105,JetReconstruction,unknown,CA,N2Plain,0.4,0.0,Julia,1.12.0-rc1
events-pp-13TeV-20GeV.hepmc3.gz,431.18,data/events-pp-13TeV-20GeV.hepmc3.gz,16,519.30832,JetReconstruction,unknown,CA,N2Plain,0.4,0.0,Julia,1.12.0-rc1
events-pp-20TeV-20GeV.hepmc3.gz,524.59,data/events-pp-20TeV-20GeV.hepmc3.gz,16,754.14975,JetReconstruction,unknown,CA,N2Plain,0.4,0.0,Julia,1.12.0-rc1
events-pp-20TeV-50GeV.hepmc3.gz,553.64,data/events-pp-20TeV-50GeV.hepmc3.gz,16,868.1009399999999,JetReconstruction,unknown,CA,N2Plain,0.4,0.0,Julia,1.12.0-rc1
events-pp-30TeV-50GeV.hepmc3.gz,632.29,data/events-pp-30TeV-50GeV.hepmc3.gz,16,1104.2262600000001,JetReconstruction,unknown,CA,N2Plain,0.4,0.0,Julia,1.12.0-rc1
events-ee-Z.hepmc3.gz,43.05,data/events-ee-Z.hepmc3.gz,16,14.882390000000001,JetReconstruction,unknown,CA,N2Plain,1.0,0.0,Julia,1.12.0-rc1
events-ee-H.hepmc3.gz,64.97,data/events-ee-H.hepmc3.gz,16,33.10822,JetReconstruction,unknown,CA,N2Plain,1.0,0.0,Julia,1.12.0-rc1
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,data/events-pp-0.5TeV-5GeV.hepmc3.gz,16,51.50758,JetReconstruction,unknown,CA,N2Plain,1.0,0.0,Julia,1.12.0-rc1
events-pp-1TeV-5GeV.hepmc3.gz,160.36,data/events-pp-1TeV-5GeV.hepmc3.gz,16,93.46281,JetReconstruction,unknown,CA,N2Plain,1.0,0.0,Julia,1.12.0-rc1
events-pp-2TeV-5Gev.hepmc3.gz,188.21,data/events-pp-2TeV-5Gev.hepmc3.gz,16,128.36198000000002,JetReconstruction,unknown,CA,N2Plain,1.0,0.0,Julia,1.12.0-rc1
events-pp-2TeV.hepmc3.gz,226.98,data/events-pp-2TeV.hepmc3.gz,16,170.90671999999998,JetReconstruction,unknown,CA,N2Plain,1.0,0.0,Julia,1.12.0-rc1
events-pp-5TeV-10GeV.hepmc3.gz,284.15,data/events-pp-5TeV-10GeV.hepmc3.gz,16,261.95011999999997,JetReconstruction,unknown,CA,N2Plain,1.0,0.0,Julia,1.12.0-rc1
events-pp-8TeV-20GeV.hepmc3.gz,354.18,data/events-pp-8TeV-20GeV.hepmc3.gz,16,402.72328,JetReconstruction,unknown,CA,N2Plain,1.0,0.0,Julia,1.12.0-rc1
events-pp-13TeV-20GeV.hepmc3.gz,431.18,data/events-pp-13TeV-20GeV.hepmc3.gz,16,568.4884000000001,JetReconstruction,unknown,CA,N2Plain,1.0,0.0,Julia,1.12.0-rc1
events-pp-20TeV-20GeV.hepmc3.gz,524.59,data/events-pp-20TeV-20GeV.hepmc3.gz,16,808.88961,JetReconstruction,unknown,CA,N2Plain,1.0,0.0,Julia,1.12.0-rc1
events-pp-20TeV-50GeV.hepmc3.gz,553.64,data/events-pp-20TeV-50GeV.hepmc3.gz,16,920.1932700000001,JetReconstruction,unknown,CA,N2Plain,1.0,0.0,Julia,1.12.0-rc1
events-pp-30TeV-50GeV.hepmc3.gz,632.29,data/events-pp-30TeV-50GeV.hepmc3.gz,16,1160.1505,JetReconstruction,unknown,CA,N2Plain,1.0,0.0,Julia,1.12.0-rc1
events-ee-Z.hepmc3.gz,43.05,data/events-ee-Z.hepmc3.gz,16,14.957730000000002,JetReconstruction,unknown,CA,N2Plain,1.5,0.0,Julia,1.12.0-rc1
events-ee-H.hepmc3.gz,64.97,data/events-ee-H.hepmc3.gz,16,34.0046,JetReconstruction,unknown,CA,N2Plain,1.5,0.0,Julia,1.12.0-rc1
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,data/events-pp-0.5TeV-5GeV.hepmc3.gz,16,53.50731,JetReconstruction,unknown,CA,N2Plain,1.5,0.0,Julia,1.12.0-rc1
events-pp-1TeV-5GeV.hepmc3.gz,160.36,data/events-pp-1TeV-5GeV.hepmc3.gz,16,95.07684,JetReconstruction,unknown,CA,N2Plain,1.5,0.0,Julia,1.12.0-rc1
events-pp-2TeV-5Gev.hepmc3.gz,188.21,data/events-pp-2TeV-5Gev.hepmc3.gz,16,131.33885,JetReconstruction,unknown,CA,N2Plain,1.5,0.0,Julia,1.12.0-rc1
events-pp-2TeV.hepmc3.gz,226.98,data/events-pp-2TeV.hepmc3.gz,16,174.44385000000003,JetReconstruction,unknown,CA,N2Plain,1.5,0.0,Julia,1.12.0-rc1
events-pp-5TeV-10GeV.hepmc3.gz,284.15,data/events-pp-5TeV-10GeV.hepmc3.gz,16,264.04446,JetReconstruction,unknown,CA,N2Plain,1.5,0.0,Julia,1.12.0-rc1
events-pp-8TeV-20GeV.hepmc3.gz,354.18,data/events-pp-8TeV-20GeV.hepmc3.gz,16,400.09020000000004,JetReconstruction,unknown,CA,N2Plain,1.5,0.0,Julia,1.12.0-rc1
events-pp-13TeV-20GeV.hepmc3.gz,431.18,data/events-pp-13TeV-20GeV.hepmc3.gz,16,560.93966,JetReconstruction,unknown,CA,N2Plain,1.5,0.0,Julia,1.12.0-rc1
events-pp-20TeV-20GeV.hepmc3.gz,524.59,data/events-pp-20TeV-20GeV.hepmc3.gz,16,795.73,JetReconstruction,unknown,CA,N2Plain,1.5,0.0,Julia,1.12.0-rc1
events-pp-20TeV-50GeV.hepmc3.gz,553.64,data/events-pp-20TeV-50GeV.hepmc3.gz,16,902.41651,JetReconstruction,unknown,CA,N2Plain,1.5,0.0,Julia,1.12.0-rc1
events-pp-30TeV-50GeV.hepmc3.gz,632.29,data/events-pp-30TeV-50GeV.hepmc3.gz,16,1141.5576700000001,JetReconstruction,unknown,CA,N2Plain,1.5,0.0,Julia,1.12.0-rc1
events-ee-Z.hepmc3.gz,43.05,data/events-ee-Z.hepmc3.gz,16,15.02395,JetReconstruction,unknown,CA,N2Plain,2.0,0.0,Julia,1.12.0-rc1
events-ee-H.hepmc3.gz,64.97,data/events-ee-H.hepmc3.gz,16,35.311730000000004,JetReconstruction,unknown,CA,N2Plain,2.0,0.0,Julia,1.12.0-rc1
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,data/events-pp-0.5TeV-5GeV.hepmc3.gz,16,54.417210000000004,JetReconstruction,unknown,CA,N2Plain,2.0,0.0,Julia,1.12.0-rc1
events-pp-1TeV-5GeV.hepmc3.gz,160.36,data/events-pp-1TeV-5GeV.hepmc3.gz,16,95.98382,JetReconstruction,unknown,CA,N2Plain,2.0,0.0,Julia,1.12.0-rc1
events-pp-2TeV-5Gev.hepmc3.gz,188.21,data/events-pp-2TeV-5Gev.hepmc3.gz,16,132.46625,JetReconstruction,unknown,CA,N2Plain,2.0,0.0,Julia,1.12.0-rc1
events-pp-2TeV.hepmc3.gz,226.98,data/events-pp-2TeV.hepmc3.gz,16,174.49312,JetReconstruction,unknown,CA,N2Plain,2.0,0.0,Julia,1.12.0-rc1
events-pp-5TeV-10GeV.hepmc3.gz,284.15,data/events-pp-5TeV-10GeV.hepmc3.gz,16,263.29163,JetReconstruction,unknown,CA,N2Plain,2.0,0.0,Julia,1.12.0-rc1
events-pp-8TeV-20GeV.hepmc3.gz,354.18,data/events-pp-8TeV-20GeV.hepmc3.gz,16,397.02624000000003,JetReconstruction,unknown,CA,N2Plain,2.0,0.0,Julia,1.12.0-rc1
events-pp-13TeV-20GeV.hepmc3.gz,431.18,data/events-pp-13TeV-20GeV.hepmc3.gz,16,558.56186,JetReconstruction,unknown,CA,N2Plain,2.0,0.0,Julia,1.12.0-rc1
events-pp-20TeV-20GeV.hepmc3.gz,524.59,data/events-pp-20TeV-20GeV.hepmc3.gz,16,796.98075,JetReconstruction,unknown,CA,N2Plain,2.0,0.0,Julia,1.12.0-rc1
events-pp-20TeV-50GeV.hepmc3.gz,553.64,data/events-pp-20TeV-50GeV.hepmc3.gz,16,900.12996,JetReconstruction,unknown,CA,N2Plain,2.0,0.0,Julia,1.12.0-rc1
events-pp-30TeV-50GeV.hepmc3.gz,632.29,data/events-pp-30TeV-50GeV.hepmc3.gz,16,1138.17814,JetReconstruction,unknown,CA,N2Plain,2.0,0.0,Julia,1.12.0-rc1
events-ee-Z.hepmc3.gz,43.05,data/events-ee-Z.hepmc3.gz,16,15.2153,JetReconstruction,unknown,CA,N2Plain,3.0,0.0,Julia,1.12.0-rc1
events-ee-H.hepmc3.gz,64.97,data/events-ee-H.hepmc3.gz,16,33.88364,JetReconstruction,unknown,CA,N2Plain,3.0,0.0,Julia,1.12.0-rc1
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,data/events-pp-0.5TeV-5GeV.hepmc3.gz,16,57.29224,JetReconstruction,unknown,CA,N2Plain,3.0,0.0,Julia,1.12.0-rc1
events-pp-1TeV-5GeV.hepmc3.gz,160.36,data/events-pp-1TeV-5GeV.hepmc3.gz,16,98.26812,JetReconstruction,unknown,CA,N2Plain,3.0,0.0,Julia,1.12.0-rc1
events-pp-2TeV-5Gev.hepmc3.gz,188.21,data/events-pp-2TeV-5Gev.hepmc3.gz,16,133.75376,JetReconstruction,unknown,CA,N2Plain,3.0,0.0,Julia,1.12.0-rc1
events-pp-2TeV.hepmc3.gz,226.98,data/events-pp-2TeV.hepmc3.gz,16,175.87117,JetReconstruction,unknown,CA,N2Plain,3.0,0.0,Julia,1.12.0-rc1
events-pp-5TeV-10GeV.hepmc3.gz,284.15,data/events-pp-5TeV-10GeV.hepmc3.gz,16,267.65819,JetReconstruction,unknown,CA,N2Plain,3.0,0.0,Julia,1.12.0-rc1
events-pp-8TeV-20GeV.hepmc3.gz,354.18,data/events-pp-8TeV-20GeV.hepmc3.gz,16,399.01677,JetReconstruction,unknown,CA,N2Plain,3.0,0.0,Julia,1.12.0-rc1
events-pp-13TeV-20GeV.hepmc3.gz,431.18,data/events-pp-13TeV-20GeV.hepmc3.gz,16,564.55485,JetReconstruction,unknown,CA,N2Plain,3.0,0.0,Julia,1.12.0-rc1
events-pp-20TeV-20GeV.hepmc3.gz,524.59,data/events-pp-20TeV-20GeV.hepmc3.gz,16,797.34676,JetReconstruction,unknown,CA,N2Plain,3.0,0.0,Julia,1.12.0-rc1
events-pp-20TeV-50GeV.hepmc3.gz,553.64,data/events-pp-20TeV-50GeV.hepmc3.gz,16,909.23601,JetReconstruction,unknown,CA,N2Plain,3.0,0.0,Julia,1.12.0-rc1
events-pp-30TeV-50GeV.hepmc3.gz,632.29,data/events-pp-30TeV-50GeV.hepmc3.gz,16,1143.94801,JetReconstruction,unknown,CA,N2Plain,3.0,0.0,Julia,1.12.0-rc1
events-ee-Z.hepmc3.gz,43.05,data/events-ee-Z.hepmc3.gz,16,14.240779999999999,JetReconstruction,unknown,CA,N2Tiled,0.2,0.0,Julia,1.12.0-rc1
events-ee-H.hepmc3.gz,64.97,data/events-ee-H.hepmc3.gz,16,24.18966,JetReconstruction,unknown,CA,N2Tiled,0.2,0.0,Julia,1.12.0-rc1
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,data/events-pp-0.5TeV-5GeV.hepmc3.gz,16,22.13943,JetReconstruction,unknown,CA,N2Tiled,0.2,0.0,Julia,1.12.0-rc1
events-pp-1TeV-5GeV.hepmc3.gz,160.36,data/events-pp-1TeV-5GeV.hepmc3.gz,16,30.38342,JetReconstruction,unknown,CA,N2Tiled,0.2,0.0,Julia,1.12.0-rc1
events-pp-2TeV-5Gev.hepmc3.gz,188.21,data/events-pp-2TeV-5Gev.hepmc3.gz,16,37.99102,JetReconstruction,unknown,CA,N2Tiled,0.2,0.0,Julia,1.12.0-rc1
events-pp-2TeV.hepmc3.gz,226.98,data/events-pp-2TeV.hepmc3.gz,16,48.8533,JetReconstruction,unknown,CA,N2Tiled,0.2,0.0,Julia,1.12.0-rc1
events-pp-5TeV-10GeV.hepmc3.gz,284.15,data/events-pp-5TeV-10GeV.hepmc3.gz,16,61.96588,JetReconstruction,unknown,CA,N2Tiled,0.2,0.0,Julia,1.12.0-rc1
events-pp-8TeV-20GeV.hepmc3.gz,354.18,data/events-pp-8TeV-20GeV.hepmc3.gz,16,84.2553,JetReconstruction,unknown,CA,N2Tiled,0.2,0.0,Julia,1.12.0-rc1
events-pp-13TeV-20GeV.hepmc3.gz,431.18,data/events-pp-13TeV-20GeV.hepmc3.gz,16,108.72317000000001,JetReconstruction,unknown,CA,N2Tiled,0.2,0.0,Julia,1.12.0-rc1
events-pp-20TeV-20GeV.hepmc3.gz,524.59,data/events-pp-20TeV-20GeV.hepmc3.gz,16,135.72608,JetReconstruction,unknown,CA,N2Tiled,0.2,0.0,Julia,1.12.0-rc1
events-pp-20TeV-50GeV.hepmc3.gz,553.64,data/events-pp-20TeV-50GeV.hepmc3.gz,16,156.15022000000002,JetReconstruction,unknown,CA,N2Tiled,0.2,0.0,Julia,1.12.0-rc1
events-pp-30TeV-50GeV.hepmc3.gz,632.29,data/events-pp-30TeV-50GeV.hepmc3.gz,16,180.09402000000003,JetReconstruction,unknown,CA,N2Tiled,0.2,0.0,Julia,1.12.0-rc1
events-ee-Z.hepmc3.gz,43.05,data/events-ee-Z.hepmc3.gz,16,16.43386,JetReconstruction,unknown,CA,N2Tiled,0.4,0.0,Julia,1.12.0-rc1
events-ee-H.hepmc3.gz,64.97,data/events-ee-H.hepmc3.gz,16,29.72464,JetReconstruction,unknown,CA,N2Tiled,0.4,0.0,Julia,1.12.0-rc1
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,data/events-pp-0.5TeV-5GeV.hepmc3.gz,16,27.38117,JetReconstruction,unknown,CA,N2Tiled,0.4,0.0,Julia,1.12.0-rc1
events-pp-1TeV-5GeV.hepmc3.gz,160.36,data/events-pp-1TeV-5GeV.hepmc3.gz,16,42.159040000000005,JetReconstruction,unknown,CA,N2Tiled,0.4,0.0,Julia,1.12.0-rc1
events-pp-2TeV-5Gev.hepmc3.gz,188.21,data/events-pp-2TeV-5Gev.hepmc3.gz,16,51.48574000000001,JetReconstruction,unknown,CA,N2Tiled,0.4,0.0,Julia,1.12.0-rc1
events-pp-2TeV.hepmc3.gz,226.98,data/events-pp-2TeV.hepmc3.gz,16,71.73181000000001,JetReconstruction,unknown,CA,N2Tiled,0.4,0.0,Julia,1.12.0-rc1
events-pp-5TeV-10GeV.hepmc3.gz,284.15,data/events-pp-5TeV-10GeV.hepmc3.gz,16,88.16646,JetReconstruction,unknown,CA,N2Tiled,0.4,0.0,Julia,1.12.0-rc1
